Jan. 12, 2020   22:44:16
Cyclic Voltammetry
File: c:\users\17608\desktop\Data Source:  Experiment
Instrument Model:  CHI660E
Header: 
Note: 

Init E (V) = 0
High E (V) = 2
Low E (V) = 0
Init P/N = P
Scan Rate (V/s) = 0.05
Segment = 4
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001

Segment 1:

Segment 2:

Segment 3:

Segment 4:

Potential/V, Current/A, Charge/C, Time/s
0.006, -2.020e-3, -3.481e-4, 8.014e+1
0.007, -1.915e-3, -3.864e-4, 8.016e+1
0.008, -1.820e-3, -4.228e-4, 8.018e+1
0.009, -1.733e-3, -4.575e-4, 8.020e+1
0.010, -1.654e-3, -4.905e-4, 8.022e+1
0.011, -1.580e-3, -5.221e-4, 8.024e+1
0.012, -1.512e-3, -5.524e-4, 8.026e+1
0.013, -1.448e-3, -5.813e-4, 8.028e+1
0.014, -1.387e-3, -6.091e-4, 8.030e+1
0.015, -1.331e-3, -6.357e-4, 8.032e+1
0.016, -1.277e-3, -6.612e-4, 8.034e+1
0.017, -1.225e-3, -6.857e-4, 8.036e+1
0.018, -1.177e-3, -7.093e-4, 8.038e+1
0.019, -1.130e-3, -7.319e-4, 8.040e+1
0.020, -1.085e-3, -7.536e-4, 8.042e+1
0.021, -1.042e-3, -7.744e-4, 8.044e+1
0.022, -1.001e-3, -7.944e-4, 8.046e+1
0.023, -9.619e-4, -8.137e-4, 8.048e+1
0.024, -9.236e-4, -8.321e-4, 8.050e+1
0.025, -8.867e-4, -8.499e-4, 8.052e+1
0.026, -8.517e-4, -8.669e-4, 8.054e+1
0.027, -8.168e-4, -8.833e-4, 8.056e+1
0.028, -7.830e-4, -8.989e-4, 8.058e+1
0.029, -7.514e-4, -9.139e-4, 8.060e+1
0.030, -7.198e-4, -9.283e-4, 8.062e+1
0.031, -6.895e-4, -9.421e-4, 8.064e+1
0.032, -6.598e-4, -9.553e-4, 8.066e+1
0.033, -6.304e-4, -9.679e-4, 8.068e+1
0.034, -6.026e-4, -9.800e-4, 8.070e+1
0.035, -5.750e-4, -9.915e-4, 8.072e+1
0.036, -5.484e-4, -1.002e-3, 8.074e+1
0.037, -5.229e-4, -1.013e-3, 8.076e+1
0.038, -4.970e-4, -1.023e-3, 8.078e+1
0.039, -4.732e-4, -1.032e-3, 8.080e+1
0.040, -4.483e-4, -1.041e-3, 8.082e+1
0.041, -4.243e-4, -1.050e-3, 8.084e+1
0.042, -4.019e-4, -1.058e-3, 8.086e+1
0.043, -3.790e-4, -1.065e-3, 8.088e+1
0.044, -3.567e-4, -1.073e-3, 8.090e+1
0.045, -3.353e-4, -1.079e-3, 8.092e+1
0.046, -3.138e-4, -1.085e-3, 8.094e+1
0.047, -2.931e-4, -1.091e-3, 8.096e+1
0.048, -2.729e-4, -1.097e-3, 8.098e+1
0.049, -2.529e-4, -1.102e-3, 8.100e+1
0.050, -2.335e-4, -1.107e-3, 8.102e+1
0.051, -2.139e-4, -1.111e-3, 8.104e+1
0.052, -1.949e-4, -1.115e-3, 8.106e+1
0.053, -1.762e-4, -1.118e-3, 8.108e+1
0.054, -1.575e-4, -1.121e-3, 8.110e+1
0.055, -1.403e-4, -1.124e-3, 8.112e+1
0.056, -1.228e-4, -1.127e-3, 8.114e+1
0.057, -1.050e-4, -1.129e-3, 8.116e+1
0.058, -8.835e-5, -1.131e-3, 8.118e+1
0.059, -7.077e-5, -1.132e-3, 8.120e+1
0.060, -5.449e-5, -1.133e-3, 8.122e+1
0.061, -3.914e-5, -1.134e-3, 8.124e+1
0.062, -2.295e-5, -1.134e-3, 8.126e+1
0.063, -7.390e-6, -1.134e-3, 8.128e+1
0.064, 8.059e-6, -1.134e-3, 8.130e+1
0.065, 2.345e-5, -1.134e-3, 8.132e+1
0.066, 3.851e-5, -1.133e-3, 8.134e+1
0.067, 5.331e-5, -1.132e-3, 8.136e+1
0.068, 6.788e-5, -1.131e-3, 8.138e+1
0.069, 8.215e-5, -1.129e-3, 8.140e+1
0.070, 9.659e-5, -1.127e-3, 8.142e+1
0.071, 1.102e-4, -1.125e-3, 8.144e+1
0.072, 1.242e-4, -1.122e-3, 8.146e+1
0.073, 1.381e-4, -1.120e-3, 8.148e+1
0.074, 1.510e-4, -1.117e-3, 8.150e+1
0.075, 1.643e-4, -1.113e-3, 8.152e+1
0.076, 1.776e-4, -1.110e-3, 8.154e+1
0.077, 1.898e-4, -1.106e-3, 8.156e+1
0.078, 2.031e-4, -1.102e-3, 8.158e+1
0.079, 2.160e-4, -1.098e-3, 8.160e+1
0.080, 2.284e-4, -1.093e-3, 8.162e+1
0.081, 2.409e-4, -1.088e-3, 8.164e+1
0.082, 2.529e-4, -1.083e-3, 8.166e+1
0.083, 2.652e-4, -1.078e-3, 8.168e+1
0.084, 2.771e-4, -1.072e-3, 8.170e+1
0.085, 2.891e-4, -1.066e-3, 8.172e+1
0.086, 3.009e-4, -1.060e-3, 8.174e+1
0.087, 3.118e-4, -1.054e-3, 8.176e+1
0.088, 3.235e-4, -1.048e-3, 8.178e+1
0.089, 3.350e-4, -1.041e-3, 8.180e+1
0.090, 3.458e-4, -1.034e-3, 8.182e+1
0.091, 3.572e-4, -1.027e-3, 8.184e+1
0.092, 3.685e-4, -1.020e-3, 8.186e+1
0.093, 3.784e-4, -1.012e-3, 8.188e+1
0.094, 3.899e-4, -1.004e-3, 8.190e+1
0.095, 4.009e-4, -9.962e-4, 8.192e+1
0.096, 4.115e-4, -9.880e-4, 8.194e+1
0.097, 4.222e-4, -9.795e-4, 8.196e+1
0.098, 4.328e-4, -9.709e-4, 8.198e+1
0.099, 4.432e-4, -9.620e-4, 8.200e+1
0.100, 4.533e-4, -9.530e-4, 8.202e+1
0.101, 4.634e-4, -9.437e-4, 8.204e+1
0.102, 4.742e-4, -9.342e-4, 8.206e+1
0.103, 4.849e-4, -9.245e-4, 8.208e+1
0.104, 4.949e-4, -9.146e-4, 8.210e+1
0.105, 5.049e-4, -9.045e-4, 8.212e+1
0.106, 5.140e-4, -8.942e-4, 8.214e+1
0.107, 5.239e-4, -8.838e-4, 8.216e+1
0.108, 5.336e-4, -8.731e-4, 8.218e+1
0.109, 5.429e-4, -8.622e-4, 8.220e+1
0.110, 5.529e-4, -8.512e-4, 8.222e+1
0.111, 5.620e-4, -8.399e-4, 8.224e+1
0.112, 5.714e-4, -8.285e-4, 8.226e+1
0.113, 5.809e-4, -8.169e-4, 8.228e+1
0.114, 5.898e-4, -8.051e-4, 8.230e+1
0.115, 5.986e-4, -7.931e-4, 8.232e+1
0.116, 6.084e-4, -7.809e-4, 8.234e+1
0.117, 6.175e-4, -7.686e-4, 8.236e+1
0.118, 6.273e-4, -7.561e-4, 8.238e+1
0.119, 6.357e-4, -7.433e-4, 8.240e+1
0.120, 6.448e-4, -7.304e-4, 8.242e+1
0.121, 6.540e-4, -7.174e-4, 8.244e+1
0.122, 6.627e-4, -7.041e-4, 8.246e+1
0.123, 6.718e-4, -6.907e-4, 8.248e+1
0.124, 6.809e-4, -6.771e-4, 8.250e+1
0.125, 6.892e-4, -6.633e-4, 8.252e+1
0.126, 6.981e-4, -6.493e-4, 8.254e+1
0.127, 7.065e-4, -6.352e-4, 8.256e+1
0.128, 7.150e-4, -6.209e-4, 8.258e+1
0.129, 7.240e-4, -6.064e-4, 8.260e+1
0.130, 7.325e-4, -5.918e-4, 8.262e+1
0.131, 7.410e-4, -5.769e-4, 8.264e+1
0.132, 7.497e-4, -5.619e-4, 8.266e+1
0.133, 7.581e-4, -5.468e-4, 8.268e+1
0.134, 7.669e-4, -5.314e-4, 8.270e+1
0.135, 7.750e-4, -5.159e-4, 8.272e+1
0.136, 7.836e-4, -5.003e-4, 8.274e+1
0.137, 7.919e-4, -4.844e-4, 8.276e+1
0.138, 7.994e-4, -4.684e-4, 8.278e+1
0.139, 8.081e-4, -4.523e-4, 8.280e+1
0.140, 8.163e-4, -4.360e-4, 8.282e+1
0.141, 8.241e-4, -4.195e-4, 8.284e+1
0.142, 8.328e-4, -4.028e-4, 8.286e+1
0.143, 8.409e-4, -3.860e-4, 8.288e+1
0.144, 8.487e-4, -3.690e-4, 8.290e+1
0.145, 8.570e-4, -3.519e-4, 8.292e+1
0.146, 8.648e-4, -3.346e-4, 8.294e+1
0.147, 8.730e-4, -3.171e-4, 8.296e+1
0.148, 8.815e-4, -2.995e-4, 8.298e+1
0.149, 8.890e-4, -2.817e-4, 8.300e+1
0.150, 8.976e-4, -2.638e-4, 8.302e+1
0.151, 9.050e-4, -2.457e-4, 8.304e+1
0.152, 9.127e-4, -2.274e-4, 8.306e+1
0.153, 9.210e-4, -2.090e-4, 8.308e+1
0.154, 9.282e-4, -1.904e-4, 8.310e+1
0.155, 9.367e-4, -1.717e-4, 8.312e+1
0.156, 9.447e-4, -1.528e-4, 8.314e+1
0.157, 9.520e-4, -1.338e-4, 8.316e+1
0.158, 9.601e-4, -1.146e-4, 8.318e+1
0.159, 9.678e-4, -9.520e-5, 8.320e+1
0.160, 9.756e-4, -7.569e-5, 8.322e+1
0.161, 9.834e-4, -5.602e-5, 8.324e+1
0.162, 9.909e-4, -3.621e-5, 8.326e+1
0.163, 9.985e-4, -1.624e-5, 8.328e+1
0.164, 1.006e-3, 3.889e-6, 8.330e+1
0.165, 1.013e-3, 2.416e-5, 8.332e+1
0.166, 1.021e-3, 4.458e-5, 8.334e+1
0.167, 1.029e-3, 6.515e-5, 8.336e+1
0.168, 1.036e-3, 8.588e-5, 8.338e+1
0.169, 1.044e-3, 1.068e-4, 8.340e+1
0.170, 1.051e-3, 1.278e-4, 8.342e+1
0.171, 1.059e-3, 1.490e-4, 8.344e+1
0.172, 1.066e-3, 1.703e-4, 8.346e+1
0.173, 1.073e-3, 1.917e-4, 8.348e+1
0.174, 1.081e-3, 2.134e-4, 8.350e+1
0.175, 1.089e-3, 2.351e-4, 8.352e+1
0.176, 1.096e-3, 2.571e-4, 8.354e+1
0.177, 1.103e-3, 2.791e-4, 8.356e+1
0.178, 1.110e-3, 3.013e-4, 8.358e+1
0.179, 1.117e-3, 3.237e-4, 8.360e+1
0.180, 1.124e-3, 3.462e-4, 8.362e+1
0.181, 1.131e-3, 3.688e-4, 8.364e+1
0.182, 1.139e-3, 3.916e-4, 8.366e+1
0.183, 1.146e-3, 4.145e-4, 8.368e+1
0.184, 1.153e-3, 4.376e-4, 8.370e+1
0.185, 1.160e-3, 4.608e-4, 8.372e+1
0.186, 1.167e-3, 4.841e-4, 8.374e+1
0.187, 1.175e-3, 5.076e-4, 8.376e+1
0.188, 1.182e-3, 5.312e-4, 8.378e+1
0.189, 1.189e-3, 5.550e-4, 8.380e+1
0.190, 1.196e-3, 5.789e-4, 8.382e+1
0.191, 1.203e-3, 6.030e-4, 8.384e+1
0.192, 1.210e-3, 6.272e-4, 8.386e+1
0.193, 1.217e-3, 6.515e-4, 8.388e+1
0.194, 1.224e-3, 6.760e-4, 8.390e+1
0.195, 1.231e-3, 7.006e-4, 8.392e+1
0.196, 1.237e-3, 7.254e-4, 8.394e+1
0.197, 1.244e-3, 7.503e-4, 8.396e+1
0.198, 1.251e-3, 7.753e-4, 8.398e+1
0.199, 1.258e-3, 8.004e-4, 8.400e+1
0.200, 1.265e-3, 8.257e-4, 8.402e+1
0.201, 1.272e-3, 8.512e-4, 8.404e+1
0.202, 1.278e-3, 8.767e-4, 8.406e+1
0.203, 1.285e-3, 9.025e-4, 8.408e+1
0.204, 1.292e-3, 9.283e-4, 8.410e+1
0.205, 1.299e-3, 9.543e-4, 8.412e+1
0.206, 1.306e-3, 9.804e-4, 8.414e+1
0.207, 1.312e-3, 1.007e-3, 8.416e+1
0.208, 1.319e-3, 1.033e-3, 8.418e+1
0.209, 1.326e-3, 1.060e-3, 8.420e+1
0.210, 1.332e-3, 1.086e-3, 8.422e+1
0.211, 1.338e-3, 1.113e-3, 8.424e+1
0.212, 1.345e-3, 1.140e-3, 8.426e+1
0.213, 1.351e-3, 1.167e-3, 8.428e+1
0.214, 1.358e-3, 1.194e-3, 8.430e+1
0.215, 1.364e-3, 1.221e-3, 8.432e+1
0.216, 1.370e-3, 1.249e-3, 8.434e+1
0.217, 1.377e-3, 1.276e-3, 8.436e+1
0.218, 1.383e-3, 1.304e-3, 8.438e+1
0.219, 1.389e-3, 1.332e-3, 8.440e+1
0.220, 1.396e-3, 1.360e-3, 8.442e+1
0.221, 1.402e-3, 1.388e-3, 8.444e+1
0.222, 1.408e-3, 1.416e-3, 8.446e+1
0.223, 1.414e-3, 1.444e-3, 8.448e+1
0.224, 1.421e-3, 1.473e-3, 8.450e+1
0.225, 1.427e-3, 1.501e-3, 8.452e+1
0.226, 1.432e-3, 1.530e-3, 8.454e+1
0.227, 1.439e-3, 1.558e-3, 8.456e+1
0.228, 1.445e-3, 1.587e-3, 8.458e+1
0.229, 1.450e-3, 1.616e-3, 8.460e+1
0.230, 1.457e-3, 1.646e-3, 8.462e+1
0.231, 1.462e-3, 1.675e-3, 8.464e+1
0.232, 1.469e-3, 1.704e-3, 8.466e+1
0.233, 1.475e-3, 1.734e-3, 8.468e+1
0.234, 1.480e-3, 1.763e-3, 8.470e+1
0.235, 1.487e-3, 1.793e-3, 8.472e+1
0.236, 1.493e-3, 1.823e-3, 8.474e+1
0.237, 1.498e-3, 1.853e-3, 8.476e+1
0.238, 1.504e-3, 1.883e-3, 8.478e+1
0.239, 1.510e-3, 1.913e-3, 8.480e+1
0.240, 1.515e-3, 1.943e-3, 8.482e+1
0.241, 1.521e-3, 1.974e-3, 8.484e+1
0.242, 1.527e-3, 2.004e-3, 8.486e+1
0.243, 1.533e-3, 2.035e-3, 8.488e+1
0.244, 1.538e-3, 2.066e-3, 8.490e+1
0.245, 1.544e-3, 2.097e-3, 8.492e+1
0.246, 1.550e-3, 2.128e-3, 8.494e+1
0.247, 1.555e-3, 2.159e-3, 8.496e+1
0.248, 1.560e-3, 2.190e-3, 8.498e+1
0.249, 1.566e-3, 2.221e-3, 8.500e+1
0.250, 1.572e-3, 2.253e-3, 8.502e+1
0.251, 1.577e-3, 2.284e-3, 8.504e+1
0.252, 1.583e-3, 2.316e-3, 8.506e+1
0.253, 1.588e-3, 2.348e-3, 8.508e+1
0.254, 1.593e-3, 2.379e-3, 8.510e+1
0.255, 1.599e-3, 2.411e-3, 8.512e+1
0.256, 1.604e-3, 2.444e-3, 8.514e+1
0.257, 1.610e-3, 2.476e-3, 8.516e+1
0.258, 1.615e-3, 2.508e-3, 8.518e+1
0.259, 1.621e-3, 2.540e-3, 8.520e+1
0.260, 1.626e-3, 2.573e-3, 8.522e+1
0.261, 1.631e-3, 2.606e-3, 8.524e+1
0.262, 1.636e-3, 2.638e-3, 8.526e+1
0.263, 1.641e-3, 2.671e-3, 8.528e+1
0.264, 1.647e-3, 2.704e-3, 8.530e+1
0.265, 1.652e-3, 2.737e-3, 8.532e+1
0.266, 1.657e-3, 2.770e-3, 8.534e+1
0.267, 1.662e-3, 2.803e-3, 8.536e+1
0.268, 1.667e-3, 2.837e-3, 8.538e+1
0.269, 1.672e-3, 2.870e-3, 8.540e+1
0.270, 1.677e-3, 2.904e-3, 8.542e+1
0.271, 1.682e-3, 2.937e-3, 8.544e+1
0.272, 1.687e-3, 2.971e-3, 8.546e+1
0.273, 1.692e-3, 3.005e-3, 8.548e+1
0.274, 1.697e-3, 3.039e-3, 8.550e+1
0.275, 1.702e-3, 3.073e-3, 8.552e+1
0.276, 1.708e-3, 3.107e-3, 8.554e+1
0.277, 1.713e-3, 3.141e-3, 8.556e+1
0.278, 1.718e-3, 3.176e-3, 8.558e+1
0.279, 1.722e-3, 3.210e-3, 8.560e+1
0.280, 1.727e-3, 3.245e-3, 8.562e+1
0.281, 1.732e-3, 3.279e-3, 8.564e+1
0.282, 1.736e-3, 3.314e-3, 8.566e+1
0.283, 1.742e-3, 3.349e-3, 8.568e+1
0.284, 1.746e-3, 3.384e-3, 8.570e+1
0.285, 1.751e-3, 3.419e-3, 8.572e+1
0.286, 1.756e-3, 3.454e-3, 8.574e+1
0.287, 1.761e-3, 3.489e-3, 8.576e+1
0.288, 1.765e-3, 3.525e-3, 8.578e+1
0.289, 1.770e-3, 3.560e-3, 8.580e+1
0.290, 1.775e-3, 3.595e-3, 8.582e+1
0.291, 1.780e-3, 3.631e-3, 8.584e+1
0.292, 1.784e-3, 3.667e-3, 8.586e+1
0.293, 1.789e-3, 3.703e-3, 8.588e+1
0.294, 1.794e-3, 3.738e-3, 8.590e+1
0.295, 1.798e-3, 3.774e-3, 8.592e+1
0.296, 1.803e-3, 3.810e-3, 8.594e+1
0.297, 1.808e-3, 3.847e-3, 8.596e+1
0.298, 1.812e-3, 3.883e-3, 8.598e+1
0.299, 1.817e-3, 3.919e-3, 8.600e+1
0.300, 1.821e-3, 3.956e-3, 8.602e+1
0.301, 1.826e-3, 3.992e-3, 8.604e+1
0.302, 1.831e-3, 4.029e-3, 8.606e+1
0.303, 1.835e-3, 4.065e-3, 8.608e+1
0.304, 1.839e-3, 4.102e-3, 8.610e+1
0.305, 1.844e-3, 4.139e-3, 8.612e+1
0.306, 1.848e-3, 4.176e-3, 8.614e+1
0.307, 1.854e-3, 4.213e-3, 8.616e+1
0.308, 1.859e-3, 4.250e-3, 8.618e+1
0.309, 1.863e-3, 4.288e-3, 8.620e+1
0.310, 1.868e-3, 4.325e-3, 8.622e+1
0.311, 1.872e-3, 4.362e-3, 8.624e+1
0.312, 1.876e-3, 4.400e-3, 8.626e+1
0.313, 1.881e-3, 4.437e-3, 8.628e+1
0.314, 1.885e-3, 4.475e-3, 8.630e+1
0.315, 1.890e-3, 4.513e-3, 8.632e+1
0.316, 1.894e-3, 4.551e-3, 8.634e+1
0.317, 1.898e-3, 4.589e-3, 8.636e+1
0.318, 1.903e-3, 4.627e-3, 8.638e+1
0.319, 1.907e-3, 4.665e-3, 8.640e+1
0.320, 1.911e-3, 4.703e-3, 8.642e+1
0.321, 1.916e-3, 4.742e-3, 8.644e+1
0.322, 1.920e-3, 4.780e-3, 8.646e+1
0.323, 1.924e-3, 4.818e-3, 8.648e+1
0.324, 1.929e-3, 4.857e-3, 8.650e+1
0.325, 1.933e-3, 4.896e-3, 8.652e+1
0.326, 1.937e-3, 4.934e-3, 8.654e+1
0.327, 1.941e-3, 4.973e-3, 8.656e+1
0.328, 1.946e-3, 5.012e-3, 8.658e+1
0.329, 1.951e-3, 5.051e-3, 8.660e+1
0.330, 1.954e-3, 5.090e-3, 8.662e+1
0.331, 1.958e-3, 5.129e-3, 8.664e+1
0.332, 1.963e-3, 5.169e-3, 8.666e+1
0.333, 1.967e-3, 5.208e-3, 8.668e+1
0.334, 1.971e-3, 5.247e-3, 8.670e+1
0.335, 1.976e-3, 5.287e-3, 8.672e+1
0.336, 1.980e-3, 5.327e-3, 8.674e+1
0.337, 1.984e-3, 5.366e-3, 8.676e+1
0.338, 1.988e-3, 5.406e-3, 8.678e+1
0.339, 1.993e-3, 5.446e-3, 8.680e+1
0.340, 1.997e-3, 5.486e-3, 8.682e+1
0.341, 2.001e-3, 5.526e-3, 8.684e+1
0.342, 2.006e-3, 5.566e-3, 8.686e+1
0.343, 2.010e-3, 5.606e-3, 8.688e+1
0.344, 2.014e-3, 5.646e-3, 8.690e+1
0.345, 2.019e-3, 5.687e-3, 8.692e+1
0.346, 2.023e-3, 5.727e-3, 8.694e+1
0.347, 2.027e-3, 5.768e-3, 8.696e+1
0.348, 2.031e-3, 5.808e-3, 8.698e+1
0.349, 2.035e-3, 5.849e-3, 8.700e+1
0.350, 2.040e-3, 5.890e-3, 8.702e+1
0.351, 2.044e-3, 5.931e-3, 8.704e+1
0.352, 2.048e-3, 5.972e-3, 8.706e+1
0.353, 2.053e-3, 6.013e-3, 8.708e+1
0.354, 2.058e-3, 6.054e-3, 8.710e+1
0.355, 2.062e-3, 6.095e-3, 8.712e+1
0.356, 2.066e-3, 6.137e-3, 8.714e+1
0.357, 2.069e-3, 6.178e-3, 8.716e+1
0.358, 2.074e-3, 6.219e-3, 8.718e+1
0.359, 2.078e-3, 6.261e-3, 8.720e+1
0.360, 2.083e-3, 6.303e-3, 8.722e+1
0.361, 2.087e-3, 6.344e-3, 8.724e+1
0.362, 2.091e-3, 6.386e-3, 8.726e+1
0.363, 2.096e-3, 6.428e-3, 8.728e+1
0.364, 2.100e-3, 6.470e-3, 8.730e+1
0.365, 2.104e-3, 6.512e-3, 8.732e+1
0.366, 2.109e-3, 6.554e-3, 8.734e+1
0.367, 2.113e-3, 6.597e-3, 8.736e+1
0.368, 2.117e-3, 6.639e-3, 8.738e+1
0.369, 2.121e-3, 6.681e-3, 8.740e+1
0.370, 2.125e-3, 6.724e-3, 8.742e+1
0.371, 2.130e-3, 6.766e-3, 8.744e+1
0.372, 2.134e-3, 6.809e-3, 8.746e+1
0.373, 2.138e-3, 6.852e-3, 8.748e+1
0.374, 2.143e-3, 6.895e-3, 8.750e+1
0.375, 2.147e-3, 6.938e-3, 8.752e+1
0.376, 2.151e-3, 6.981e-3, 8.754e+1
0.377, 2.155e-3, 7.024e-3, 8.756e+1
0.378, 2.160e-3, 7.067e-3, 8.758e+1
0.379, 2.164e-3, 7.110e-3, 8.760e+1
0.380, 2.169e-3, 7.154e-3, 8.762e+1
0.381, 2.173e-3, 7.197e-3, 8.764e+1
0.382, 2.177e-3, 7.241e-3, 8.766e+1
0.383, 2.181e-3, 7.284e-3, 8.768e+1
0.384, 2.186e-3, 7.328e-3, 8.770e+1
0.385, 2.190e-3, 7.372e-3, 8.772e+1
0.386, 2.194e-3, 7.416e-3, 8.774e+1
0.387, 2.199e-3, 7.460e-3, 8.776e+1
0.388, 2.203e-3, 7.504e-3, 8.778e+1
0.389, 2.207e-3, 7.548e-3, 8.780e+1
0.390, 2.212e-3, 7.592e-3, 8.782e+1
0.391, 2.216e-3, 7.636e-3, 8.784e+1
0.392, 2.221e-3, 7.681e-3, 8.786e+1
0.393, 2.225e-3, 7.725e-3, 8.788e+1
0.394, 2.229e-3, 7.770e-3, 8.790e+1
0.395, 2.233e-3, 7.815e-3, 8.792e+1
0.396, 2.238e-3, 7.859e-3, 8.794e+1
0.397, 2.242e-3, 7.904e-3, 8.796e+1
0.398, 2.247e-3, 7.949e-3, 8.798e+1
0.399, 2.251e-3, 7.994e-3, 8.800e+1
0.400, 2.255e-3, 8.039e-3, 8.802e+1
0.401, 2.260e-3, 8.085e-3, 8.804e+1
0.402, 2.264e-3, 8.130e-3, 8.806e+1
0.403, 2.269e-3, 8.175e-3, 8.808e+1
0.404, 2.273e-3, 8.221e-3, 8.810e+1
0.405, 2.277e-3, 8.266e-3, 8.812e+1
0.406, 2.282e-3, 8.312e-3, 8.814e+1
0.407, 2.286e-3, 8.358e-3, 8.816e+1
0.408, 2.291e-3, 8.403e-3, 8.818e+1
0.409, 2.296e-3, 8.449e-3, 8.820e+1
0.410, 2.304e-3, 8.495e-3, 8.822e+1
0.411, 2.308e-3, 8.542e-3, 8.824e+1
0.412, 2.312e-3, 8.588e-3, 8.826e+1
0.413, 2.316e-3, 8.634e-3, 8.828e+1
0.414, 2.320e-3, 8.680e-3, 8.830e+1
0.415, 2.324e-3, 8.727e-3, 8.832e+1
0.416, 2.329e-3, 8.774e-3, 8.834e+1
0.417, 2.333e-3, 8.820e-3, 8.836e+1
0.418, 2.337e-3, 8.867e-3, 8.838e+1
0.419, 2.342e-3, 8.914e-3, 8.840e+1
0.420, 2.346e-3, 8.961e-3, 8.842e+1
0.421, 2.350e-3, 9.008e-3, 8.844e+1
0.422, 2.355e-3, 9.055e-3, 8.846e+1
0.423, 2.359e-3, 9.102e-3, 8.848e+1
0.424, 2.363e-3, 9.149e-3, 8.850e+1
0.425, 2.368e-3, 9.197e-3, 8.852e+1
0.426, 2.372e-3, 9.244e-3, 8.854e+1
0.427, 2.377e-3, 9.292e-3, 8.856e+1
0.428, 2.381e-3, 9.339e-3, 8.858e+1
0.429, 2.385e-3, 9.387e-3, 8.860e+1
0.430, 2.390e-3, 9.435e-3, 8.862e+1
0.431, 2.394e-3, 9.483e-3, 8.864e+1
0.432, 2.398e-3, 9.531e-3, 8.866e+1
0.433, 2.403e-3, 9.579e-3, 8.868e+1
0.434, 2.407e-3, 9.627e-3, 8.870e+1
0.435, 2.411e-3, 9.675e-3, 8.872e+1
0.436, 2.416e-3, 9.723e-3, 8.874e+1
0.437, 2.420e-3, 9.772e-3, 8.876e+1
0.438, 2.425e-3, 9.820e-3, 8.878e+1
0.439, 2.429e-3, 9.869e-3, 8.880e+1
0.440, 2.434e-3, 9.917e-3, 8.882e+1
0.441, 2.438e-3, 9.966e-3, 8.884e+1
0.442, 2.442e-3, 1.002e-2, 8.886e+1
0.443, 2.447e-3, 1.006e-2, 8.888e+1
0.444, 2.452e-3, 1.011e-2, 8.890e+1
0.445, 2.456e-3, 1.016e-2, 8.892e+1
0.446, 2.460e-3, 1.021e-2, 8.894e+1
0.447, 2.464e-3, 1.026e-2, 8.896e+1
0.448, 2.469e-3, 1.031e-2, 8.898e+1
0.449, 2.473e-3, 1.036e-2, 8.900e+1
0.450, 2.478e-3, 1.041e-2, 8.902e+1
0.451, 2.482e-3, 1.046e-2, 8.904e+1
0.452, 2.486e-3, 1.051e-2, 8.906e+1
0.453, 2.490e-3, 1.056e-2, 8.908e+1
0.454, 2.495e-3, 1.061e-2, 8.910e+1
0.455, 2.499e-3, 1.066e-2, 8.912e+1
0.456, 2.504e-3, 1.071e-2, 8.914e+1
0.457, 2.508e-3, 1.076e-2, 8.916e+1
0.458, 2.512e-3, 1.081e-2, 8.918e+1
0.459, 2.516e-3, 1.086e-2, 8.920e+1
0.460, 2.521e-3, 1.091e-2, 8.922e+1
0.461, 2.524e-3, 1.096e-2, 8.924e+1
0.462, 2.529e-3, 1.101e-2, 8.926e+1
0.463, 2.533e-3, 1.106e-2, 8.928e+1
0.464, 2.537e-3, 1.111e-2, 8.930e+1
0.465, 2.542e-3, 1.116e-2, 8.932e+1
0.466, 2.546e-3, 1.121e-2, 8.934e+1
0.467, 2.550e-3, 1.126e-2, 8.936e+1
0.468, 2.554e-3, 1.132e-2, 8.938e+1
0.469, 2.559e-3, 1.137e-2, 8.940e+1
0.470, 2.563e-3, 1.142e-2, 8.942e+1
0.471, 2.567e-3, 1.147e-2, 8.944e+1
0.472, 2.571e-3, 1.152e-2, 8.946e+1
0.473, 2.575e-3, 1.157e-2, 8.948e+1
0.474, 2.579e-3, 1.162e-2, 8.950e+1
0.475, 2.583e-3, 1.168e-2, 8.952e+1
0.476, 2.587e-3, 1.173e-2, 8.954e+1
0.477, 2.591e-3, 1.178e-2, 8.956e+1
0.478, 2.595e-3, 1.183e-2, 8.958e+1
0.479, 2.598e-3, 1.188e-2, 8.960e+1
0.480, 2.603e-3, 1.193e-2, 8.962e+1
0.481, 2.607e-3, 1.199e-2, 8.964e+1
0.482, 2.611e-3, 1.204e-2, 8.966e+1
0.483, 2.615e-3, 1.209e-2, 8.968e+1
0.484, 2.618e-3, 1.214e-2, 8.970e+1
0.485, 2.622e-3, 1.220e-2, 8.972e+1
0.486, 2.626e-3, 1.225e-2, 8.974e+1
0.487, 2.629e-3, 1.230e-2, 8.976e+1
0.488, 2.633e-3, 1.235e-2, 8.978e+1
0.489, 2.637e-3, 1.241e-2, 8.980e+1
0.490, 2.640e-3, 1.246e-2, 8.982e+1
0.491, 2.644e-3, 1.251e-2, 8.984e+1
0.492, 2.648e-3, 1.257e-2, 8.986e+1
0.493, 2.651e-3, 1.262e-2, 8.988e+1
0.494, 2.655e-3, 1.267e-2, 8.990e+1
0.495, 2.659e-3, 1.272e-2, 8.992e+1
0.496, 2.662e-3, 1.278e-2, 8.994e+1
